app_name,bundle_id,category_zh,category_en,action_en,action_zh_original,action_zh_final,status,key,is_default_suggested,is_default_current_algo,default_eligible,single_key,dup_group,item_id
Airtable,com.FormaGrid.Airtable,通用,General,Opens find bar. Use Esc to close find bar.,Opens find bar. Use Esc to close find bar,Opens find bar. Use Esc to close find bar,待翻译,⌘F,,,✓,,,remote.airtable.general.936e5b992e
Airtable,com.FormaGrid.Airtable,通用,General,Toggles blocks.,Toggles blocks,Toggles blocks,待翻译,⇧⌘\,,✓,✓,,,remote.airtable.general.91d0e49fae
Airtable,com.FormaGrid.Airtable,通用,General,Opens the sort menu in the current view. Press Enter to re-apply the most recent sort.,Opens the sort menu in the current view. Press Enter to re-apply the most recent sort,Opens the sort menu in the current view. Press Enter to re-apply the most recent sort,待翻译,⇧⌘S,,,✓,,,remote.airtable.general.fd44fb8be9
Airtable,com.FormaGrid.Airtable,通用,General,Opens the grouped records menu in the current view.,Opens the grouped records menu in the current view,Opens the grouped records menu in the current view,待翻译,⇧⌘D,,,✓,,,remote.airtable.general.d71e170fc5
Airtable,com.FormaGrid.Airtable,通用,General,Opens the filter menu in the current view. Press Enter to create a new filter.,Opens the filter menu in the current view. Press Enter to create a new filter,Opens the filter menu in the current view. Press Enter to create a new filter,待翻译,⇧⌘F,,,✓,,,remote.airtable.general.9e9a045bbb
Airtable,com.FormaGrid.Airtable,通用,General,Opens the view switcher in the current base.,Opens the view switcher in the current base,Opens the view switcher in the current base,待翻译,⇧⌘K,,,✓,,,remote.airtable.general.e342deecef
Airtable,com.FormaGrid.Airtable,通用,General,Opens the quick base switcher if on the home screen or inside a base.,Opens the quick base switcher if on the home screen or inside a base,Opens the quick base switcher if on the home screen or inside a base,待翻译,⌘K,,,✓,,,remote.airtable.general.54695965a5
Airtable,com.FormaGrid.Airtable,通用,General,Opens the table switcher in the current base.,Opens the table switcher in the current base,Opens the table switcher in the current base,待翻译,⌘J,,,✓,,,remote.airtable.general.252b0e3313
Airtable,com.FormaGrid.Airtable,通用,General,Print the current table view or current expanded record,Print the current table view or current expanded record,Print the current table view or current expanded record,待翻译,⌘P,,,✓,,,remote.airtable.general.08436208f8
Airtable,com.FormaGrid.Airtable,通用,General,Redo action.,Redo action,Redo action,待翻译,⇧⌘Y,,,✓,,,remote.airtable.general.46eab53fe5
Airtable,com.FormaGrid.Airtable,通用,General,Undo action.,Undo action,Undo action,待翻译,⌘Z,,,✓,,,remote.airtable.general.68e44b6959
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle Full Screen Mode,Toggle 全屏模式,Toggle 全屏模式,待翻译,F11,,,,✓,,remote.ableton-live.showing-and-hiding-results.e96b588ce3
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle Second Window,切换Second 窗口,切换Second 窗口,待翻译,⇧⌘W,,,✓,,,remote.ableton-live.showing-and-hiding-results.015b6b6d33
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle Session/ArrangementView,切换Session/ArrangementView,切换Session/ArrangementView,待翻译,⇥,,,,✓,,remote.ableton-live.showing-and-hiding-results.da9e82820f
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle Device/Clip View,切换Device/片段视图,切换Device/片段视图,待翻译,⇧⇥,,,✓,,,remote.ableton-live.showing-and-hiding-results.6d0181bd4e
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Detail View,隐藏/显示 Detail 视图,隐藏/显示 Detail 视图,待翻译,⌥⌘L,,✓,✓,,,remote.ableton-live.showing-and-hiding-results.77ef1a14fd
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle Hot-Swap Mode,切换Hot-Swap 模式,切换Hot-Swap 模式,待翻译,Q,,,,✓,,remote.ableton-live.showing-and-hiding-results.3c801c3a4c
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Toggle DrumRack/last-selected Pad,Toggle DrumRack/last-selected Pad,Toggle DrumRack/last-selected Pad,待翻译,D,,,,✓,,remote.ableton-live.showing-and-hiding-results.74d3e83fb1
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Info View,隐藏/显示 Info 视图,隐藏/显示 Info 视图,待翻译,⇧/,,,✓,,,remote.ableton-live.showing-and-hiding-results.1ea52cce18
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Browser,隐藏/显示 Browser,隐藏/显示 Browser,待翻译,⌥⌘B,,,✓,,,remote.ableton-live.showing-and-hiding-results.6acfe72872
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Overview,隐藏/显示 Overview,隐藏/显示 Overview,待翻译,⌥⌘O,,,✓,,,remote.ableton-live.showing-and-hiding-results.e6f70cfb77
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show In/Out,Hide/Show In/Out,Hide/Show In/Out,待翻译,⌥⌘I,,,✓,,,remote.ableton-live.showing-and-hiding-results.f9cf31266e
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Sends,隐藏/显示 Sends,隐藏/显示 Sends,待翻译,⌥⌘S,,,✓,,,remote.ableton-live.showing-and-hiding-results.5a71986d29
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Hide/Show Mixer,隐藏/显示混音器,隐藏/显示混音器,原本已是中文,⌥⌘M,,,✓,,,remote.ableton-live.showing-and-hiding-results.ab845de682
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Open the Preferences,Open the Preferences,Open the Preferences,待翻译,"⌘,",,,✓,,,remote.ableton-live.showing-and-hiding-results.81626c729c
Ableton Live,com.ableton.live,显示和隐藏结果,Showing and Hiding Results,Close Window/Dialog,关闭窗口/对话框,关闭窗口/对话框,原本已是中文,⎋,,,,✓,,remote.ableton-live.showing-and-hiding-results.21ed2564c1
Ableton Live,com.ableton.live,调整值,Adjusting Values,Decrement/Increment,Decrement/Increment,Decrement/Increment,待翻译,↑,,,,✓,,remote.ableton-live.adjusting-values.474df97d09
Ableton Live,com.ableton.live,调整值,Adjusting Values,Finer Resolution for Dragging,Finer Resolution for Dragging,Finer Resolution for Dragging,待翻译,,,,,,G1,remote.ableton-live.adjusting-values.6f249e81ea
Ableton Live,com.ableton.live,调整值,Adjusting Values,Return to Default,Return to Default,Return to Default,待翻译,⌫,,,,✓,,remote.ableton-live.adjusting-values.8458cb50d4
Ableton Live,com.ableton.live,调整值,Adjusting Values,Go to Next Field,转到Next Field,转到Next Field,待翻译,",",,,,✓,,remote.ableton-live.adjusting-values.1b87bc883b
Ableton Live,com.ableton.live,调整值,Adjusting Values,Abort Value Entry,Abort Value Entry,Abort Value Entry,待翻译,⎋,,,,✓,,remote.ableton-live.adjusting-values.77446644fb
Ableton Live,com.ableton.live,调整值,Adjusting Values,Confirm Value Entry,Confirm Value Entry,Confirm Value Entry,待翻译,↩,,,,✓,,remote.ableton-live.adjusting-values.0c285b2e5e
Ableton Live,com.ableton.live,浏览,Browsing,Load Selected Item fromBrowser,Load 所选项目 fromBrowser,Load 所选项目 fromBrowser,待翻译,↩,,,,✓,,remote.ableton-live.browsing.c75a3686a1
Ableton Live,com.ableton.live,浏览,Browsing,Preview Selected File,预览所选文件,预览所选文件,原本已是中文,⇧↩,,,✓,,,remote.ableton-live.browsing.8ce62f0ee0
Ableton Live,com.ableton.live,浏览,Browsing,Search in Browser,Search in Browser,Search in Browser,待翻译,⌘F,,✓,✓,,,remote.ableton-live.browsing.13d51ab4b4
Ableton Live,com.ableton.live,走带控制,Transport,Play from Start Marker/Stop,Play from Start Marker/Stop,Play from Start Marker/Stop,待翻译,Space,,,,✓,,remote.ableton-live.transport.ac4c622557
Ableton Live,com.ableton.live,走带控制,Transport,Continue Play from StopPoint,Continue Play from StopPoint,Continue Play from StopPoint,待翻译,⇧Space,,✓,✓,,,remote.ableton-live.transport.69708c55f6
Ableton Live,com.ableton.live,走带控制,Transport,Play Arrangement ViewSelection,Play Arrangement ViewSelection,Play Arrangement ViewSelection,待翻译,Space,,,,✓,,remote.ableton-live.transport.f62e97341a
Ableton Live,com.ableton.live,走带控制,Transport,Record,录制,录制,原本已是中文,F9,,,,✓,,remote.ableton-live.transport.e3f51e4b5a
Ableton Live,com.ableton.live,走带控制,Transport,Back to Arrangement,Back to Arrangement,Back to Arrangement,待翻译,F10,,,,✓,,remote.ableton-live.transport.a18a81b5df
Ableton Live,com.ableton.live,走带控制,Transport,Activate/Deactivate Track 1,Activate/Deactivate 轨道 1,Activate/Deactivate 轨道 1,待翻译,F1,,,,✓,,remote.ableton-live.transport.bce5551078
Ableton Live,com.ableton.live,走带控制,Transport,Activate/Deactivate Track 2,Activate/Deactivate 轨道 2,Activate/Deactivate 轨道 2,待翻译,113,,,,✓,,remote.ableton-live.transport.64774ea0eb
Ableton Live,com.ableton.live,走带控制,Transport,Activate/Deactivate Track 3,Activate/Deactivate 轨道 3,Activate/Deactivate 轨道 3,待翻译,160,,,,✓,,remote.ableton-live.transport.c0c8110f2f
Ableton Live,com.ableton.live,编辑,Editing,Copy,复制,复制,已重译,⌘X,,,✓,,,remote.ableton-live.editing.003ee42379
Ableton Live,com.ableton.live,编辑,Editing,Cut,剪切,剪切,已重译,⌘C,,,✓,,,remote.ableton-live.editing.04feb9a714
Ableton Live,com.ableton.live,编辑,Editing,Paste,粘贴,粘贴,已重译,⌘V,,,✓,,,remote.ableton-live.editing.884509fe94
Ableton Live,com.ableton.live,编辑,Editing,Duplicate,创建副本,创建副本,原本已是中文,⌘D,,,✓,,,remote.ableton-live.editing.cbbe72094e
Ableton Live,com.ableton.live,编辑,Editing,Delete,删除,删除,原本已是中文,⌫,,,,✓,,remote.ableton-live.editing.d20b297676
Ableton Live,com.ableton.live,编辑,Editing,Undo,撤消,撤消,已重译,⌘Z,,,✓,,,remote.ableton-live.editing.ed7a88faad
Ableton Live,com.ableton.live,编辑,Editing,Redo,恢复,恢复,已重译,⌘Y,,,✓,,,remote.ableton-live.editing.860595d5a0
Ableton Live,com.ableton.live,编辑,Editing,Rename,重命名,重命名,原本已是中文,⌘R,,✓,✓,,,remote.ableton-live.editing.f438823733
Ableton Live,com.ableton.live,编辑,Editing,Select all,全选,全选,原本已是中文,⌘A,,,✓,,,remote.ableton-live.editing.ae99da7148
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Launch Selected Clip/Slot,Launch 所选片段/Slot,Launch 所选片段/Slot,待翻译,↩,,,,✓,,remote.ableton-live.session-view-commands.bf23228d2d
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Select all Clips/Slots,全选片段/Slots,全选片段/Slots,待翻译,⌘A,,,✓,,,remote.ableton-live.session-view-commands.56de5f9035
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Add/Remove Stop Button,Add/Remove Stop Button,Add/Remove Stop Button,待翻译,⌘E,,,✓,,,remote.ableton-live.session-view-commands.d55dac3035
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Insert MIDI clip,插入 MIDI 片段,插入 MIDI 片段,待翻译,⇧⌘M,,✓,✓,,,remote.ableton-live.session-view-commands.855a82dee9
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Insert Scene,插入 Scene,插入 Scene,待翻译,⌘I,,,✓,,,remote.ableton-live.session-view-commands.8c82037086
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Insert Captured Scene,插入 Captured Scene,插入 Captured Scene,待翻译,⇧⌘I,,,✓,,,remote.ableton-live.session-view-commands.2797e74e94
Ableton Live,com.ableton.live,Session view命令,Session view Commands,Drop Browser Clips as aScene,Drop Browser Clips as aScene,Drop Browser Clips as aScene,待翻译,,,,,,,remote.ableton-live.session-view-commands.f80d530c8b
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Split Clip at Selection,Split Clip at Selection,Split Clip at Selection,待翻译,⌘E,,,✓,,,remote.ableton-live.arrangement-view-commands.9154f4da7d
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Consolidate Selection intoClip,Consolidate 选择 intoClip,Consolidate 选择 intoClip,待翻译,⌘J,,,✓,,,remote.ableton-live.arrangement-view-commands.41bec82807
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Create Fade/Crossfade,Create Fade/Crossfade,Create Fade/Crossfade,待翻译,⌥⌘F,,✓,✓,,,remote.ableton-live.arrangement-view-commands.2bfab0b581
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Loop Selection,循环选择,循环选择,原本已是中文,⌘L,,,✓,,,remote.ableton-live.arrangement-view-commands.82dcd5be78
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Insert Silence,插入 Silence,插入 Silence,待翻译,⌘I,,,✓,,,remote.ableton-live.arrangement-view-commands.0569dc8500
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Pan Left/Right of Selection,Pan Left/Right of Selection,Pan Left/Right of Selection,待翻译,,,,,,G2,remote.ableton-live.arrangement-view-commands.9d018fc94c
Ableton Live,com.ableton.live,排列视图命令,Arrangement View Commands,Scroll Display to FollowPlayback,Scroll Display to FollowPlayback,Scroll Display to FollowPlayback,待翻译,⇧⌘F,,,✓,,G3,remote.ableton-live.arrangement-view-commands.195d1b4fa9
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Insert Audio Track,插入音频轨道,插入音频轨道,原本已是中文,⌘T,,,✓,,,remote.ableton-live.commands-for-tracks.dc1128cc60
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Insert MIDI Track,插入 MIDI 轨道,插入 MIDI 轨道,待翻译,⇧⌘T,,,✓,,,remote.ableton-live.commands-for-tracks.797c6d122a
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Insert Return Track,插入 Return 轨道,插入 Return 轨道,待翻译,⌥⌘T,,,✓,,,remote.ableton-live.commands-for-tracks.3f375b8487
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Rename Selected Track,重命名所选轨道,重命名所选轨道,原本已是中文,⌘R,,,✓,,,remote.ableton-live.commands-for-tracks.fe3f1d324e
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,"While Renaming, Go to nextTrack","While Renaming, Go to nextTrack","While Renaming, Go to nextTrack",待翻译,⇥,,,,✓,,remote.ableton-live.commands-for-tracks.6027f05354
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Group Selected Tracks,编组所选轨道,编组所选轨道,原本已是中文,⌘G,,,✓,,,remote.ableton-live.commands-for-tracks.01365243b4
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Ungroup Tracks,取消编组轨道,取消编组轨道,原本已是中文,⇧⌘G,,,✓,,,remote.ableton-live.commands-for-tracks.1913fa60d0
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Hide Grouped Tracks,隐藏 Grouped 轨道,隐藏 Grouped 轨道,待翻译,-,,,,✓,,remote.ableton-live.commands-for-tracks.4f44a06ab2
Ableton Live,com.ableton.live,轨道命令,Commands for Tracks,Add Device from Browser,Add Device from Browser,Add Device from Browser,待翻译,↩,,,,✓,,remote.ableton-live.commands-for-tracks.d0d3a9478c
Ableton Live,com.ableton.live,Breakpoint Envelopes命令,Commands for Breakpoint Envelopes,Finer Resolution for Dragging,Finer Resolution for Dragging,Finer Resolution for Dragging,待翻译,,,,,,G1,remote.ableton-live.commands-for-breakpoint-envelopes.6f249e81ea
Ableton Live,com.ableton.live,Breakpoint Envelopes命令,Commands for Breakpoint Envelopes,Enable Dragging OverBreakpoints,启用Dragging OverBreakpoints,启用Dragging OverBreakpoints,待翻译,⇧56,,,✓,,,remote.ableton-live.commands-for-breakpoint-envelopes.50ad42ff8c
Ableton Live,com.ableton.live,Breakpoint Envelopes命令,Commands for Breakpoint Envelopes,Create Curved AutomationSegment,Create Curved AutomationSegment,Create Curved AutomationSegment,待翻译,,,,,,,remote.ableton-live.commands-for-breakpoint-envelopes.05cc424857
Ableton Live,com.ableton.live,键/小地图模式和电脑键盘,Key/Mini Map Mode and the Computer Keyboard,Toggle MIDI Map Mode,切换MIDI Map 模式,切换MIDI Map 模式,待翻译,⌘M,,,✓,,,remote.ableton-live.key-mini-map-mode-and-the-computer-keyboard.dba52a39a7
Ableton Live,com.ableton.live,键/小地图模式和电脑键盘,Key/Mini Map Mode and the Computer Keyboard,Toggle Key Map Mode,切换Key Map 模式,切换Key Map 模式,待翻译,⌘K,,,✓,,,remote.ableton-live.key-mini-map-mode-and-the-computer-keyboard.c44285b602
